web-scraper-order,web-scraper-start-url,item
"1566203434-1000","https://study.baidu.com/tiku","[题目]
2011年6月，九江市全力开展打击侵犯知识产权和制售假冒伪劣商品专项行为，共立案256起，涉案1 500余万元，罚没金额40余万元。这次专项行为与各部门整体联动，协调配合，形成整治合力，收效非常明显。1.从消费者角度分析，为什么要严厉打击假冒伪劣商品？1.就此案分析公平竞争和诚信经营的意义。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以打击假冒产品为材料，考查消费者的权利、公平竞争和诚信经营的意义。第（1）问要注意本题的设问，是从消费者角度分析，即从维护消费者利益角度分析；第（2）问，要注意从消费者、经营者、市场经济等多个角度分析公平竞争和诚信经营的重要意义。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。【分析】本题以打击假冒产品为材料，考查消费者的权利、公平竞争和诚信经营的意义。第（1）问要注意本题的设问，是从消费者角度分析，即从维护消费者利益角度分析；第（2）问，要注意从消费者、经营者、市场经济等多个角度分析公平竞争和诚信经营的重要意义。【点评】本题主要考查世界是永恒发展的，需要考生对基础知识熟练掌握。知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-961","https://study.baidu.com/tiku","[题目]
某校两名女同学去某超市选购洗化用品,后嫌太贵就离开了。但超市的工作人员认为她们偷了一盒化妆品,不容分说,把她们带到治安室强行搜身,并恐吓关押她们达一个多小时,但最终一无所获。超市工作人员连一句道歉的话也没说,就将两位同学赶走。事后,学生家长到超市交涉,但他们拒绝认错。1.超市工作人员侵犯了两位女同学的什么权利?超市应以何种方式承担法律责任?1.请你按侵权前、侵权中、侵权后为两位女同学维护自身权利设计三项合法、有效的措施。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题第(1)问,由“认为她们偷”“强行搜身”“恐吓关押”等关键信息判断超市工作人员侵犯了两位同学的名誉权和人身自由权利;第(2)问,紧扣“侵权前、侵权中、侵权后”的要求作答。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。【分析】本题第(1)问,由“认为她们偷”“强行搜身”“恐吓关押”等关键信息判断超市工作人员侵犯了两位同学的名誉权和人身自由权利;第(2)问,紧扣“侵权前、侵权中、侵权后”的要求作答。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。知识点：
[知识点：]
民事权利和义务"
"1566203434-1053","https://study.baidu.com/tiku","[题目]
       某房地产开发公司因为逾期交房，被业主林某告上了仲裁庭。根据双方合同约定，开发商每逾期一天，须按房款的1%支付业主违约金。然而，逾期3个多月，开发商仍未交房，按房款100万元算，违约金已经超过10万元。对开发商来说，一旦按约定的违约金支付的话，要面对几百户业主，违约金数额巨大承受不起；对业主来说，违约金过高面临调整，即使通过法院诉讼途径也不可能拿到这么多违约金。最终，仲裁庭作出仲裁，开发商支付给林某2万元违约金，并在一个月内办理好交房的相关手续。
假如事后林某觉得违约金太少，是否可以要求仲裁庭或者法院重新审理该案？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-927","https://study.baidu.com/tiku","[题目]
小琳在登记结婚后，与丈夫共同购买了一套商品房、自己的父母赠送自己一辆轿车、男方父母赠送了一对玉手镯；小琳以商品房入股和他人合伙经营，获利10万元。第二年，小琳因感情破裂离婚。根据我国法律，属于小琳个人财产的是（    ）
①商品房   
 ②小车   
③一对玉手镯   
④投资获利的10万元A①②B②③C③④D①④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
家庭与婚姻,民事权利和义务"
"1566203434-987","https://study.baidu.com/tiku","[题目]
王某和张某是邻居,王某院子里有一棵大树因下雨被大风刮倒,把张某的厨房砸坏,事后张某请建筑工人修房花

了1200元,王某也没有表示要承担责任的意思,张某很生气,想获得赔偿,但又不想“打官司”。1.张某为什么不想“打官司”?1.你认为他可以通过什么方式解决纠纷?题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以张、王两家的房屋赔偿纠纷为背景,考查学生对解决纠纷方式的理解。第(1)问,张某不想“打官司”的原因有两个,一是怕伤和气,二是不想花钱;第(2)问,张某可以通过调解和仲裁解决纠纷。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】本题以张、王两家的房屋赔偿纠纷为背景,考查学生对解决纠纷方式的理解。第(1)问,张某不想“打官司”的原因有两个,一是怕伤和气,二是不想花钱;第(2)问,张某可以通过调解和仲裁解决纠纷。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-1032","https://study.baidu.com/tiku","[题目]
合同法第六十条：当事人应当按照约定全面履行自己的义务。当事人应当遵循诚实信用原则，根据合同的性质、目的和交易习惯履行通知、协助、保密等义务。

合同法第六十一条：合同生效后，当事人就质量、价款或者报酬、履行地点等内容没有约定或者约定不明确的，可以协议补充；不能达成补充协议的，按照合同有关条款或者交易习惯确定。
合同法的上述两条要求我们在履行合同中应当坚持哪些原则？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
信守合同与违约"
"1566203434-1057","https://study.baidu.com/tiku","[题目]
刘磊与刘松是好朋友。一日,刘磊找刘松借了2万元钱,并写了借条。半年后刘磊还了1万元,还有1万元没还。年底刘松又向刘磊索要欠款2万元,刘磊说已经还了1万元,刘松不承认刘磊已经还过款,两人发生纠纷,刘松向法院提起诉讼,要求被告刘磊返还欠款2万元。最后法院判决刘磊还款2万元。

上述案例中刘磊为什么要多还款1万元?题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
法律救济"
"1566203434-936","https://study.baidu.com/tiku","[题目]
阅读材料，回答问题
例1：为了惩罚不守时的学生，班主任张某把上学经常迟到的人的照片张贴在黑板上，并标注“最不守时的人”。
例2：某摄影爱好者把他人在公园里随地吐痰以及破坏草坪、花卉的行为拍摄下来，将照片寄给报社，报社将这些照片在报纸上刊登出来。
例3：李某购买彩票喜中500万，当地电视台记者对其进行采访拍照。
例4：某减肥药厂未经同意将著名影星的照片用做产品广告。
例5：小林因亲人走失对外发布寻人启事而使用该肖像。1.结合材料，分析例案中哪些行为侵犯了公民的肖像权，哪些没有侵犯公民肖像权。1.侵犯肖像权的认定需要具备两个要件是什么？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1050","https://study.baidu.com/tiku","[题目]
2012年3月8日，全国人大常委会副委员长李建国指出，根据宪法和有关法律的规定，第十一届全国人民代表大会到2013年3月任期届满，届满之前需选举产生第十二届全国人民代表大会代表。第十二届全国人大代表选举的最大特点是首次实行城乡按相同人口比例选举人大代表，以更好地体现人人平等、地区平等、民族平等。做好这次选举工作，对于发展社会主义民主政治、保障人民当家作主、加强国家政权建设、充分发挥中国特色社会主义制度的优越性具有十分重要的意义。

上述材料是如何体现我国社会主义法的特征的？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1061","https://study.baidu.com/tiku","[题目]
小鑫的爸爸是一名国家公务员，在工作之余，他热衷于进行小制作、小发明的探索与创新。上个月，他发明了一种拖布甩干机。但小鑫家对于用什么方式来保护这项发明，产生了不同的观点。小鑫认为：“应当赶紧申请专利，取得专利权。”小鑫妈妈认为：“这种小发明，不用申请专利，作为商业秘密来保护会更好。”

运用所学的法律常识，针对上述观点谈谈你的看法。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-954","https://study.baidu.com/tiku","[题目]
黄某从A地乘汽车去B地，但车到中途车主便以车坏了为由让黄某下车，黄某被扔在半路并且车主不肯退还车费。黄某气愤之余，向人民法院起诉车主并要求赔偿损失，但黄某终因证据不足而败诉。1.案例中的黄某应该需要什么样的证据？谁承担举证责任？1.黄某为什么败诉？从案例中我们可以得到什么启示？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】本题以生活中的侵权案件为背景,考查学生对证据重要性的认识以及民事诉讼中举证责任的认识。案例中黄某起诉,必须承担举证责任；之所以最终败诉,是因为没有提供充足的证据【分析】本题以生活中的侵权案件为背景,考查学生对证据重要性的认识以及民事诉讼中举证责任的认识。案例中黄某起诉,必须承担举证责任；之所以最终败诉,是因为没有提供充足的证据知识点：
[知识点：]
法律救济"
"1566203434-1052","https://study.baidu.com/tiku","[题目]
王某到某超市购买了一台微波炉。王某向售货员问微波炉的使用方法，售货员未作解释，说：“说明书很清楚，自己看就是。”王某将微波炉拿回家，按照使用说明书使用，没几天，炉子发生爆炸，炸伤了自己和妻子。当王某向超市要求赔偿时，超市以种种理由予以拒绝。

试结合材料回答，超市的做法恰当吗？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1010","https://study.baidu.com/tiku","[题目]
新中国成立以来特别是改革开放30多年来,中国的立法工作取得了举世瞩目的成就。截至2011年8月底,中国已制定现行宪法和有效法律共240部、行政法规706部、地方性法规8
600多部,涵盖社会关系各个方面的法律部门已经齐全,相应的行政法规和地方性法规比较完备,中国特色社会主义法律体系已经形成。这是我国推进社会主义民主法制建设、实施依法治国的一个重要里程碑。

结合材料,谈谈为什么说中国特色社会主义法律体系的形成是实施依法治国的重要里程碑。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家"
"1566203434-1065","https://study.baidu.com/tiku","[题目]
为确保社会成员的合法权益，公民应该怎样合理合法从事民事活动？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-969","https://study.baidu.com/tiku","[题目]
材料一  为深入贯彻党的十八届四中全会关于“将法制教育纳入国民教育体系，从青少年抓起，在中小学设立法治知识课程”的要求，2016年7月教育部、司法部等部门颁发了《青少年法治教育大纲》。大刚提出。开展青少年法治教育，要以宪法为教育为核心，把法治教育融入学校教育的各个阶段。
材料二  某中学在帮助学生掌握法律基本知识的同时，积极开展模拟家庭、法治情景剧展演、法治社会调查等活动，引导学生学以致用，在实践中陶冶法治情感。养成规划意识和尊法守法的行为习惯。1.相关部门积极贯彻党十八届四中全会要体现了《政治生活》的哪些道理？青少年法治教育为什么要以宪法教育为核心？1.从认识角度，说明在法治教育中为什么要引导青少年学以致用。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
实践是认识的动力,宪法对我国国家性质的规定,生活在社会主义法治国家,实践是认识的目的"
"1566203434-1088","https://study.baidu.com/tiku","[题目]
关于诉讼外调解，下列说法中正确的是（  ）
 ①包括人民调解、行政调解和仲裁调解
②人民调解由人民调解委员会主持进行
③行政调解只能由基层政府主持进行
④仲裁调解由仲裁机构主持进行A①②③B①②④C①③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
法律救济"
"1566203434-1084","https://study.baidu.com/tiku","[题目]
为准确及时地查明犯罪事实，惩罚犯罪分子，保证无罪的人不受追究，应适用______有关规定                                                              (　　)A《行政诉讼法》B《刑事诉讼法》C《民法》D《民事诉讼法》题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：B解析：知识点：
[知识点：]
法律救济"
"1566203434-932","https://study.baidu.com/tiku","[题目]
(2014·烟台高一检测)就业是民生之本。阅读材料,回答问题。
材料一　2013年的就业形势异常严峻。一方面,毕业生人数在增加,另一方面,用人单位提供给大学毕业生的岗位却在减少。以北京市为例,2012年,用人单位能提供给北京市22.3万大学毕业生的岗位约为11.4万个。而2013年,北京地区普通高等学校毕业生约为22.9万人,在毕业生人数增加了0.6万人的基础上,用人单位提供的岗位却减少了约1.6万个,也就是说,即便按照目前的岗位全部就业,仍有近13万的北京高校毕业生存在待业风险。
材料二　党的十八大报告指出,要实施就业优先战略和更加积极的就业政策,引导劳动者转变就业观念,鼓励多渠道多形式就业,促进创业带动就业,做好以高校毕业生为重点的青年就业工作。加强职业技能培训,提升劳动者就业创业能力。
运用经济生活知识回答:1.根据材料,你认为劳动者应树立怎样的就业观念以应对严峻的就业形势?1.假如劳动者选择自主创业,你认为应考虑哪些因素?(本问题为探究性题目,不必展开,至少答三点)题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动与就业,劳动就业与守法经营"
"1566203434-957","https://study.baidu.com/tiku","[题目]
李老板是农民出身，开办一家家具厂，近年来发现房价不断上涨，李老板以家具厂机器设备作抵押向银行贷款，在市中心地段购置了4套商品房。农村老家房子即将拆迁，承包地也要被征用，到时候李老板预计还会得到3～4套安置房作为补偿。由于李老板一直把农村老家房子以及承包地借给邻居老王，征地拆迁时，老王和李老板就补偿问题产生了纠纷。1.结合案例，简述物权的三种类别。1.结合案例，如何解决老王和李老板的纠纷。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】第(1)问，要注意把物权的类别与案例相对接。第(2)问，要注意结合案例，首先明确享有土地补偿权的主体，然后指出解决纠纷的途径。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。【分析】第(1)问，要注意把物权的类别与案例相对接。第(2)问，要注意结合案例，首先明确享有土地补偿权的主体，然后指出解决纠纷的途径。【点评】本题主要民事权利和义务，需要考生对基础知识熟练掌握。知识点：
[知识点：]
民事权利和义务"
"1566203434-1039","https://study.baidu.com/tiku","[题目]
    2012年3月3日，张某与甲厂签订了劳动合同，约定合同期限为5年，试用期为6个月。同年6月7日，张某在工作时间私自外出，发生事故，并给甲厂造成重大损失。
本案中甲厂是否可以解除劳动合同？为什么？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-1025","https://study.baidu.com/tiku","[题目]
甲(男)和乙(女)均老年丧偶,考虑到相互照顾问题,2012年2月,乙搬到甲处居住,但二人并未结婚。甲考虑到自己百年之后,乙居无定所,便留下遗嘱:自己的房子由乙居住至死亡。2013年4月,甲死亡,乙的子女搬来与乙共同居住该套住房。甲的子女要求乙及其子女搬出该套住房。
如果你是法官,此案该如何解决?题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-986","https://study.baidu.com/tiku","[题目]
台湾唯冠和深圳唯冠同属于香港唯冠旗下的子公司。台湾唯冠在多个国家与地区分别注册了“iPad”商标，深圳唯冠在中国大陆注册了“iPad”商标。，苹果公司以3.5万英镑购买了台湾唯冠手中的“iPad”商标。年深圳唯冠以美国苹果公司侵犯其在大陆的商标权为由起诉，受理此案的深圳福田法院一审认为，台湾唯冠无权转让深圳唯冠在大陆的“iPad”商标权，判决深圳唯冠胜诉，苹果公司不服，提起上诉。如果苹果公司一旦二审败诉，将要支付给唯冠一笔巨额侵权费用。1.请指出在“iPad”商标案中，深圳福田法院一审判决深圳唯冠胜诉的理由？1.如果二审败诉后，苹果公司是否一定要支付给唯冠公司一笔巨额侵权费用？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：【分析】商标权：①含义：商标是经营者采用标明自己产品或服务的来源，并以此与他人的产品或服务相区别的文字或图形标记。如果经营者向国家商标局申请并且获得注册，该标记就成为注册商标。②注册商标的相关条件：文字、图形、字母、数字、三维标志、颜色组合以及这些要素的组合可以用于注册商标，国名、国旗、国徽、县级以上行政区划的名称、产品的通用名称等不能用作商标。③保护：商标注册人享有商标专用权，未经许可，他人不得在同一种商品或者类似商品上使用与注册商标相同或者近似的商标，也不得销售假冒注册商标的商品；注册商标的有效期为10年，有效期满可申请续展注册，次数不限。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。【分析】商标权：①含义：商标是经营者采用标明自己产品或服务的来源，并以此与他人的产品或服务相区别的文字或图形标记。如果经营者向国家商标局申请并且获得注册，该标记就成为注册商标。②注册商标的相关条件：文字、图形、字母、数字、三维标志、颜色组合以及这些要素的组合可以用于注册商标，国名、国旗、国徽、县级以上行政区划的名称、产品的通用名称等不能用作商标。③保护：商标注册人享有商标专用权，未经许可，他人不得在同一种商品或者类似商品上使用与注册商标相同或者近似的商标，也不得销售假冒注册商标的商品；注册商标的有效期为10年，有效期满可申请续展注册，次数不限。【点评】本题主要考查法律救济，需要考生对基础知识熟练掌握。知识点：
[知识点：]
法律救济"
"1566203434-1006","https://study.baidu.com/tiku","[题目]
刘某是某重点大学的毕业生，前些天学校组织校园招聘会，多家企业到学校招聘，刘某忙于考研，错过了校园招聘会，看着很多同学找到工作，他非常着急。

请为刘某指出求职的途径，并提醒他求职时应注意的问题。题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
劳动就业与守法经营"
"1566203434-929","https://study.baidu.com/tiku","[题目]
2015年5月1日，甲先生和乙女士在未办理结婚登记的情况下举办了婚礼，以夫妻名义共同生活在甲出资购买并登记于甲名下的一套住房里。2016年9月，甲在未告知乙的情况下，将该房屋卖给陈某，并和陈某以传真的方式对该房的价款、付款期限、交房时间等主要内容予以确认，陈某支付了全部房款，甲将房产证原件交给了陈某。乙知道后，在陈某办理房屋过户手续前向法院起诉，称甲将房屋卖给陈某时没有和作为妻子的她商量，而且甲与陈某未签订书面合同，故购房合同不成立。
结合所学知识，回答下列问题并分别说明理由。1.乙的说法是否有法律依据？1.在乙起诉时，该房屋的所有权属于谁？题型: 综合题|难度: 困难|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
民事权利和义务"
"1566203434-1089","https://study.baidu.com/tiku","[题目]
人身关系是夫妻双方在家庭中的人格、身份、地位等方面的权利义务关系，主要表现在(    )
①夫妻双方有各自使用自己姓名的权利
②夫妻双方都有参加生产、工作、学习和社会活动的自由
③夫妻双方有互相扶助的义务
④夫妻双方都有实行计划生育的义务A①②③B①②④C①③④D②③④题型: 单选题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：A解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-951","https://study.baidu.com/tiku","[题目]
中国共产党第十八届中央委员会第四次会议审议通过了<<中共中央关于全面推进依法治国若干重大问题的决定>>。阅读材料，回答问题。
材料：我国探索依法治国取得了不少经验。通过制定《合同法》、酒驾新规等，使人们从开始的不相信，到观望；从被动接受，到主动遵守，以法律约束公民的行为。政府建立权力清单制度，明确权力的边界，提高权力运行的“光照度”，规范权力运作。党员干部做学法尊法守法用法的模范，带头弘扬社会主义法治理念、法治精神，提高运用法治思维和法治方式解决问题的能力。
根据材料，从政治生活角度，探讨我国应如何建成社会主义法治国家。题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
生活在社会主义法治国家,提高政府依法行政的水平"
"1566203434-966","https://study.baidu.com/tiku","[题目]
小英12岁时父母离婚，她判给母亲张某，第二年母亲张某与贾某结婚，婚后一年生下一男孩。后父贾某，认为小英不是自己的亲生子女，不让小英去上学，还叫小英到镇上的一家餐馆帮工。家里的脏活累活都叫小英干，小英稍有不满，贾某非打即骂，还经常不让小英吃饱穿暖，有时还把小英关在家里，不让小英出去，母亲张某慑于贾某的暴力，不敢制止贾某的所作所为，一家人几乎没有和睦的一天。1.小英后父贾某的做法错在哪里？1.请你从民事法律的角度，简要回答怎样才能构建一个和睦的家庭？题型: 材料分析题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
"1566203434-1020","https://study.baidu.com/tiku","[题目]
婚姻是“两个人的事业”，需要用心呵护与经营，婚前婚后财产协议好比是“企业合资”的协议书。婚姻是两个人的爱情和两个人的财产的风险投资，而婚前婚后财产协议就好比是一份“保险合同”。对财产纠纷做出最有效的预防，其目的不是真想用它，而是希望婚姻能


在“情感和责任”中“健康长寿”。 
结合漫画和材料回答下列问题：
夫妻财产包括哪几种形式？哪些财产属于夫妻共同财产？哪些财产属于夫妻个人财产？
什么是夫妻约定财产制？它有什么好处？题型: 简答题|难度: 一般|使用次数: 0|纠错复制收藏到空间加入选题篮查看答案解析答案：解析：知识点：
[知识点：]
家庭与婚姻"
